Circuit Name,Qubit Num,Gate Num,method,lay,cx_ideal,cx_constrained,cx_added,depth_ideal,depth_constrained,seed,layout_time_s,transpile_time_s,size
misex1_241,15,4813,trivial,True,2100,5541,3441,2676,6047,3649,0.018709,0.243454,8254
misex1_241,15,4813,sabre,True,2100,5313,3213,2676,5852,3649,0.113186,0.126064,8026
misex1_241,15,4813,vf2,False,2100,5541,-1,2676,-1,3649,0.022873,0.157227,8254
misex1_241,15,4813,dense,True,2100,5208,3108,2676,5728,3649,0.016871,0.147169,7921
misex1_241,15,4813,trivial,True,2100,5607,3507,2676,6083,3749,0.015887,0.125728,8320
misex1_241,15,4813,sabre,True,2100,5493,3393,2676,6028,3749,0.106967,0.146953,8206
misex1_241,15,4813,vf2,False,2100,5607,-1,2676,-1,3749,0.020701,0.126525,8320
misex1_241,15,4813,dense,True,2100,5334,3234,2676,5782,3749,0.016608,0.145436,8047
misex1_241,15,4813,trivial,True,2100,5295,3195,2676,5769,3849,0.016003,0.197764,8008
misex1_241,15,4813,sabre,True,2100,5418,3318,2676,5901,3849,0.089361,0.155954,8131
misex1_241,15,4813,vf2,False,2100,5295,-1,2676,-1,3849,0.021486,0.151551,8008
misex1_241,15,4813,dense,True,2100,5247,3147,2676,5698,3849,0.016440,0.178990,7960
misex1_241,15,4813,trivial,True,2100,5373,3273,2676,5845,3949,0.044781,0.129609,8086
misex1_241,15,4813,sabre,True,2100,5241,3141,2676,5793,3949,0.114087,0.125646,7954
misex1_241,15,4813,vf2,False,2100,5373,-1,2676,-1,3949,0.021622,0.148688,8086
misex1_241,15,4813,dense,True,2100,5334,3234,2676,5752,3949,0.016346,0.160416,8047
misex1_241,15,4813,trivial,True,2100,5535,3435,2676,6006,4049,0.016989,0.157302,8248
misex1_241,15,4813,sabre,True,2100,5559,3459,2676,6149,4049,0.100578,0.160561,8272
misex1_241,15,4813,vf2,False,2100,5535,-1,2676,-1,4049,0.022004,0.193885,8248
misex1_241,15,4813,dense,True,2100,5217,3117,2676,5667,4049,0.050752,0.191711,7930
misex1_241,15,4813,trivial,True,2100,5763,3663,2676,6323,4149,0.025916,0.200039,8476
misex1_241,15,4813,sabre,True,2100,5475,3375,2676,6116,4149,0.101050,0.166625,8188
misex1_241,15,4813,vf2,False,2100,5763,-1,2676,-1,4149,0.021401,0.207019,8476
misex1_241,15,4813,dense,True,2100,5067,2967,2676,5468,4149,0.074788,0.195036,7780
misex1_241,15,4813,trivial,True,2100,5400,3300,2676,5955,4249,0.017938,0.153045,8113
misex1_241,15,4813,sabre,True,2100,5076,2976,2676,5606,4249,0.157846,0.169636,7789
misex1_241,15,4813,vf2,False,2100,5400,-1,2676,-1,4249,0.022164,0.124659,8113
misex1_241,15,4813,dense,True,2100,5358,3258,2676,5898,4249,0.017184,0.149122,8071
misex1_241,15,4813,trivial,True,2100,5565,3465,2676,6160,4349,0.016396,0.154577,8278
misex1_241,15,4813,sabre,True,2100,5532,3432,2676,6128,4349,0.083585,0.152501,8245
misex1_241,15,4813,vf2,False,2100,5565,-1,2676,-1,4349,0.020906,0.158113,8278
misex1_241,15,4813,dense,True,2100,5106,3006,2676,5608,4349,0.020072,0.147468,7819
misex1_241,15,4813,trivial,True,2100,5559,3459,2676,6056,4449,0.054326,0.143449,8272
misex1_241,15,4813,sabre,True,2100,5202,3102,2676,5800,4449,0.130454,0.126089,7915
misex1_241,15,4813,vf2,False,2100,5559,-1,2676,-1,4449,0.021039,0.150066,8272
misex1_241,15,4813,dense,True,2100,5109,3009,2676,5628,4449,0.016448,0.146414,7822
misex1_241,15,4813,trivial,True,2100,5496,3396,2676,5906,4549,0.016150,0.149739,8209
misex1_241,15,4813,sabre,True,2100,5370,3270,2676,5837,4549,0.082908,0.150791,8083
misex1_241,15,4813,vf2,False,2100,5496,-1,2676,-1,4549,0.021088,0.159279,8209
misex1_241,15,4813,dense,True,2100,5364,3264,2676,5863,4549,0.018240,0.128368,8077
misex1_241,15,4813,trivial,True,2100,5388,3288,2676,5864,4649,0.018863,0.175088,8101
misex1_241,15,4813,sabre,True,2100,5415,3315,2676,5935,4649,0.092640,0.186067,8128
misex1_241,15,4813,vf2,False,2100,5388,-1,2676,-1,4649,0.022190,0.244078,8101
misex1_241,15,4813,dense,True,2100,5307,3207,2676,5681,4649,0.017560,0.159524,8020
misex1_241,15,4813,trivial,True,2100,5514,3414,2676,6023,4749,0.016508,0.126439,8227
misex1_241,15,4813,sabre,True,2100,5361,3261,2676,5848,4749,0.107826,0.147523,8074
misex1_241,15,4813,vf2,False,2100,5514,-1,2676,-1,4749,0.027700,0.190519,8227
misex1_241,15,4813,dense,True,2100,5400,3300,2676,5823,4749,0.017926,0.161180,8113
misex1_241,15,4813,trivial,True,2100,5529,3429,2676,5925,4849,0.016814,0.170576,8242
misex1_241,15,4813,sabre,True,2100,5580,3480,2676,6144,4849,0.085734,0.152072,8293
misex1_241,15,4813,vf2,False,2100,5529,-1,2676,-1,4849,0.020949,0.154318,8242
misex1_241,15,4813,dense,True,2100,5238,3138,2676,5677,4849,0.018284,0.124628,7951
misex1_241,15,4813,trivial,True,2100,5553,3453,2676,6089,4949,0.038024,0.126556,8266
misex1_241,15,4813,sabre,True,2100,5367,3267,2676,5974,4949,0.104601,0.124041,8080
misex1_241,15,4813,vf2,False,2100,5553,-1,2676,-1,4949,0.020656,0.154365,8266
misex1_241,15,4813,dense,True,2100,5340,3240,2676,5797,4949,0.017071,0.155052,8053
misex1_241,15,4813,trivial,True,2100,5553,3453,2676,6107,5049,0.016973,0.161035,8266
misex1_241,15,4813,sabre,True,2100,5238,3138,2676,5762,5049,0.091228,0.149681,7951
misex1_241,15,4813,vf2,False,2100,5553,-1,2676,-1,5049,0.020881,0.160489,8266
misex1_241,15,4813,dense,True,2100,5088,2988,2676,5637,5049,0.016914,0.122027,7801
misex1_241,15,4813,trivial,True,2100,5544,3444,2676,6075,5149,0.016018,0.148920,8257
misex1_241,15,4813,sabre,True,2100,5265,3165,2676,5789,5149,0.087761,0.166037,7978
misex1_241,15,4813,vf2,False,2100,5544,-1,2676,-1,5149,0.021569,0.150496,8257
misex1_241,15,4813,dense,True,2100,5169,3069,2676,5540,5149,0.016585,0.145592,7882
misex1_241,15,4813,trivial,True,2100,5589,3489,2676,6039,5249,0.016022,0.137535,8302
misex1_241,15,4813,sabre,True,2100,5187,3087,2676,5925,5249,0.120029,0.159843,7900
misex1_241,15,4813,vf2,False,2100,5589,-1,2676,-1,5249,0.025916,0.136589,8302
misex1_241,15,4813,dense,True,2100,5181,3081,2676,5682,5249,0.017497,0.164077,7894
misex1_241,15,4813,trivial,True,2100,5439,3339,2676,5911,5349,0.017325,0.157387,8152
misex1_241,15,4813,sabre,True,2100,5508,3408,2676,6045,5349,0.090358,0.215897,8221
misex1_241,15,4813,vf2,False,2100,5439,-1,2676,-1,5349,0.021592,0.161484,8152
misex1_241,15,4813,dense,True,2100,5364,3264,2676,5836,5349,0.017274,0.128900,8077
misex1_241,15,4813,trivial,True,2100,5466,3366,2676,6009,5449,0.040213,0.124968,8179
misex1_241,15,4813,sabre,True,2100,5301,3201,2676,5891,5449,0.111740,0.123248,8014
misex1_241,15,4813,vf2,False,2100,5466,-1,2676,-1,5449,0.020632,0.147533,8179
misex1_241,15,4813,dense,True,2100,5403,3303,2676,5817,5449,0.016483,0.147099,8116
misex1_241,15,4813,trivial,True,2100,5448,3348,2676,5849,5549,0.016101,0.148449,8161
misex1_241,15,4813,sabre,True,2100,5229,3129,2676,5844,5549,0.093795,0.163103,7942
misex1_241,15,4813,vf2,False,2100,5448,-1,2676,-1,5549,0.022069,0.130595,8161
misex1_241,15,4813,dense,True,2100,5418,3318,2676,5940,5549,0.045538,0.129389,8131
misex1_241,15,4813,trivial,True,2100,5595,3495,2676,5968,5649,0.016509,0.156470,8308
misex1_241,15,4813,sabre,True,2100,5124,3024,2676,5652,5649,0.085725,0.147412,7837
misex1_241,15,4813,vf2,False,2100,5595,-1,2676,-1,5649,0.021105,0.157033,8308
misex1_241,15,4813,dense,True,2100,5292,3192,2676,5733,5649,0.016919,0.147968,8005
misex1_241,15,4813,trivial,True,2100,5391,3291,2676,5754,5749,0.016358,0.134754,8104
misex1_241,15,4813,sabre,True,2100,5454,3354,2676,5975,5749,0.104814,0.152572,8167
misex1_241,15,4813,vf2,False,2100,5391,-1,2676,-1,5749,0.022378,0.132476,8104
misex1_241,15,4813,dense,True,2100,5301,3201,2676,5804,5749,0.016789,0.148604,8014
misex1_241,15,4813,trivial,True,2100,5508,3408,2676,5996,5849,0.016099,0.149231,8221
misex1_241,15,4813,sabre,True,2100,5439,3339,2676,6058,5849,0.087392,0.165296,8152
misex1_241,15,4813,vf2,False,2100,5508,-1,2676,-1,5849,0.021091,0.148439,8221
misex1_241,15,4813,dense,True,2100,5331,3231,2676,5820,5849,0.016749,0.122885,8044
misex1_241,15,4813,trivial,True,2100,5541,3441,2676,6112,5949,0.037304,0.126268,8254
misex1_241,15,4813,sabre,True,2100,5292,3192,2676,5825,5949,0.105993,0.130975,8005
misex1_241,15,4813,vf2,False,2100,5541,-1,2676,-1,5949,0.022091,0.160155,8254
misex1_241,15,4813,dense,True,2100,5436,3336,2676,5926,5949,0.018230,0.158334,8149
misex1_241,15,4813,trivial,True,2100,5541,3441,2676,5938,6049,0.016819,0.155251,8254
misex1_241,15,4813,sabre,True,2100,5121,3021,2676,5597,6049,0.082183,0.145410,7834
misex1_241,15,4813,vf2,False,2100,5541,-1,2676,-1,6049,0.021190,0.151809,8254
misex1_241,15,4813,dense,True,2100,5106,3006,2676,5591,6049,0.017279,0.123111,7819
misex1_241,15,4813,trivial,True,2100,5496,3396,2676,5945,6149,0.016093,0.148738,8209
misex1_241,15,4813,sabre,True,2100,5283,3183,2676,5808,6149,0.082509,0.147017,7996
misex1_241,15,4813,vf2,False,2100,5496,-1,2676,-1,6149,0.020893,0.148944,8209
misex1_241,15,4813,dense,True,2100,5223,3123,2676,5673,6149,0.019028,0.152906,7936
misex1_241,15,4813,trivial,True,2100,5436,3336,2676,5893,6249,0.016120,0.173208,8149
misex1_241,15,4813,sabre,True,2100,5475,3375,2676,6026,6249,0.114568,0.153918,8188
misex1_241,15,4813,vf2,False,2100,5436,-1,2676,-1,6249,0.021735,0.138325,8149
misex1_241,15,4813,dense,True,2100,5094,2994,2676,5542,6249,0.017578,0.178710,7807
misex1_241,15,4813,trivial,True,2100,5508,3408,2676,5948,6349,0.016146,0.151427,8221
misex1_241,15,4813,sabre,True,2100,5223,3123,2676,5760,6349,0.089615,0.158515,7936
misex1_241,15,4813,vf2,False,2100,5508,-1,2676,-1,6349,0.022092,0.154680,8221
misex1_241,15,4813,dense,True,2100,5103,3003,2676,5670,6349,0.017898,0.132865,7816
misex1_241,15,4813,trivial,True,2100,5595,3495,2676,6110,6449,0.040565,0.128234,8308
misex1_241,15,4813,sabre,True,2100,5565,3465,2676,6059,6449,0.108066,0.148867,8278
misex1_241,15,4813,vf2,False,2100,5595,-1,2676,-1,6449,0.023140,0.172036,8308
misex1_241,15,4813,dense,True,2100,5346,3246,2676,5747,6449,0.022784,0.158780,8059
misex1_241,15,4813,trivial,True,2100,5523,3423,2676,5963,6549,0.016102,0.152514,8236
misex1_241,15,4813,sabre,True,2100,5286,3186,2676,5926,6549,0.179659,0.158733,7999
misex1_241,15,4813,vf2,False,2100,5523,-1,2676,-1,6549,0.021273,0.151297,8236
misex1_241,15,4813,dense,True,2100,5103,3003,2676,5573,6549,0.016886,0.121113,7816
misex1_241,15,4813,trivial,True,2100,5478,3378,2676,5894,6649,0.015912,0.148074,8191
misex1_241,15,4813,sabre,True,2100,5253,3153,2676,5755,6649,0.088524,0.151157,7966
misex1_241,15,4813,vf2,False,2100,5478,-1,2676,-1,6649,0.021366,0.182751,8191
misex1_241,15,4813,dense,True,2100,5238,3138,2676,5697,6649,0.017268,0.156515,7951
misex1_241,15,4813,trivial,True,2100,5499,3399,2676,5927,6749,0.016227,0.130145,8212
misex1_241,15,4813,sabre,True,2100,4938,2838,2676,5452,6749,0.112729,0.164791,7651
misex1_241,15,4813,vf2,False,2100,5499,-1,2676,-1,6749,0.022224,0.208762,8212
misex1_241,15,4813,dense,True,2100,4986,2886,2676,5510,6749,0.019140,0.159653,7699
misex1_241,15,4813,trivial,True,2100,4785,2685,2676,5283,6849,0.018309,0.168465,7498
misex1_241,15,4813,sabre,True,2100,5064,2964,2676,5623,6849,0.097425,0.195492,7777
misex1_241,15,4813,vf2,False,2100,4785,-1,2676,-1,6849,0.021278,0.150447,7498
misex1_241,15,4813,dense,True,2100,5406,3306,2676,5909,6849,0.018268,0.130427,8119
misex1_241,15,4813,trivial,True,2100,5547,3447,2676,6061,6949,0.017430,0.161137,8260
misex1_241,15,4813,sabre,True,2100,5463,3363,2676,6057,6949,0.194573,0.141100,8176
misex1_241,15,4813,vf2,False,2100,5547,-1,2676,-1,6949,0.023984,0.178515,8260
misex1_241,15,4813,dense,True,2100,5154,3054,2676,5590,6949,0.017468,0.163662,7867
misex1_241,15,4813,trivial,True,2100,5457,3357,2676,5847,7049,0.017787,0.155382,8170
misex1_241,15,4813,sabre,True,2100,4941,2841,2676,5433,7049,0.097153,0.160217,7654
misex1_241,15,4813,vf2,False,2100,5457,-1,2676,-1,7049,0.024625,0.131870,8170
misex1_241,15,4813,dense,True,2100,5361,3261,2676,5811,7049,0.041932,0.241659,8074
misex1_241,15,4813,trivial,True,2100,5238,3138,2676,5730,7149,0.021039,0.189815,7951
misex1_241,15,4813,sabre,True,2100,5388,3288,2676,5940,7149,0.095437,0.174844,8101
misex1_241,15,4813,vf2,False,2100,5238,-1,2676,-1,7149,0.038788,0.380711,7951
misex1_241,15,4813,dense,True,2100,5094,2994,2676,5645,7149,0.016781,0.130155,7807
misex1_241,15,4813,trivial,True,2100,5535,3435,2676,6008,7249,0.041230,0.127490,8248
misex1_241,15,4813,sabre,True,2100,5094,2994,2676,5679,7249,0.134363,0.128279,7807
misex1_241,15,4813,vf2,False,2100,5535,-1,2676,-1,7249,0.044184,0.127626,8248
misex1_241,15,4813,dense,True,2100,5226,3126,2676,5721,7249,0.018936,0.151595,7939
misex1_241,15,4813,trivial,True,2100,5637,3537,2676,6224,7349,0.016483,0.153282,8350
misex1_241,15,4813,sabre,True,2100,5277,3177,2676,5811,7349,0.092829,0.156296,7990
misex1_241,15,4813,vf2,False,2100,5637,-1,2676,-1,7349,0.021494,0.155566,8350
misex1_241,15,4813,dense,True,2100,5205,3105,2676,5722,7349,0.016790,0.125180,7918
misex1_241,15,4813,trivial,True,2100,5367,3267,2676,5829,7449,0.017332,0.165659,8080
misex1_241,15,4813,sabre,True,2100,5451,3351,2676,5941,7449,0.088328,0.148628,8164
misex1_241,15,4813,vf2,False,2100,5367,-1,2676,-1,7449,0.020828,0.148117,8080
misex1_241,15,4813,dense,True,2100,5361,3261,2676,5842,7449,0.016775,0.167718,8074
misex1_241,15,4813,trivial,True,2100,5436,3336,2676,6027,7549,0.017073,0.127031,8149
misex1_241,15,4813,sabre,True,2100,5217,3117,2676,5668,7549,0.111919,0.155170,7930
misex1_241,15,4813,vf2,False,2100,5436,-1,2676,-1,7549,0.021887,0.128980,8149
misex1_241,15,4813,dense,True,2100,5109,3009,2676,5618,7549,0.025654,0.148043,7822
misex1_241,15,4813,trivial,True,2100,5772,3672,2676,6120,7649,0.016089,0.157452,8485
misex1_241,15,4813,sabre,True,2100,5211,3111,2676,5664,7649,0.083484,0.154583,7924
misex1_241,15,4813,vf2,False,2100,5772,-1,2676,-1,7649,0.021716,0.160381,8485
misex1_241,15,4813,dense,True,2100,5406,3306,2676,5875,7649,0.016883,0.125374,8119
misex1_241,15,4813,trivial,True,2100,5394,3294,2676,5893,7749,0.040888,0.124697,8107
misex1_241,15,4813,sabre,True,2100,5202,3102,2676,5685,7749,0.120895,0.130368,7915
misex1_241,15,4813,vf2,False,2100,5394,-1,2676,-1,7749,0.046084,0.126822,8107
misex1_241,15,4813,dense,True,2100,5262,3162,2676,5764,7749,0.021901,0.181780,7975
misex1_241,15,4813,trivial,True,2100,5433,3333,2676,5983,7849,0.019206,0.187390,8146
misex1_241,15,4813,sabre,True,2100,5547,3447,2676,6218,7849,0.099250,0.257098,8260
misex1_241,15,4813,vf2,False,2100,5433,-1,2676,-1,7849,0.022906,0.167556,8146
misex1_241,15,4813,dense,True,2100,5340,3240,2676,5817,7849,0.019283,0.140359,8053
misex1_241,15,4813,trivial,True,2100,5325,3225,2676,5906,7949,0.017025,0.150398,8038
misex1_241,15,4813,sabre,True,2100,5403,3303,2676,5857,7949,0.086566,0.167400,8116
misex1_241,15,4813,vf2,False,2100,5325,-1,2676,-1,7949,0.021798,0.150767,8038
misex1_241,15,4813,dense,True,2100,5430,3330,2676,5832,7949,0.016757,0.151031,8143
misex1_241,15,4813,trivial,True,2100,5625,3525,2676,6169,8049,0.016639,0.130652,8338
misex1_241,15,4813,sabre,True,2100,5268,3168,2676,5777,8049,0.119219,0.149585,7981
misex1_241,15,4813,vf2,False,2100,5625,-1,2676,-1,8049,0.021215,0.127958,8338
misex1_241,15,4813,dense,True,2100,5307,3207,2676,5743,8049,0.016489,0.151926,8020
misex1_241,15,4813,trivial,True,2100,5448,3348,2676,5895,8149,0.016969,0.161154,8161
misex1_241,15,4813,sabre,True,2100,5472,3372,2676,5948,8149,0.085761,0.151784,8185
misex1_241,15,4813,vf2,False,2100,5448,-1,2676,-1,8149,0.021139,0.150309,8161
misex1_241,15,4813,dense,True,2100,5166,3066,2676,5826,8149,0.017480,0.159304,7879
misex1_241,15,4813,trivial,True,2100,5268,3168,2676,5822,8249,0.016108,0.124614,7981
misex1_241,15,4813,sabre,True,2100,5298,3198,2676,5780,8249,0.106270,0.124106,8011
misex1_241,15,4813,vf2,False,2100,5268,-1,2676,-1,8249,0.044425,0.123663,7981
misex1_241,15,4813,dense,True,2100,5391,3291,2676,5877,8249,0.017666,0.164247,8104
misex1_241,15,4813,trivial,True,2100,5421,3321,2676,5993,8349,0.016189,0.152217,8134
misex1_241,15,4813,sabre,True,2100,5178,3078,2676,5660,8349,0.081055,0.152801,7891
misex1_241,15,4813,vf2,False,2100,5421,-1,2676,-1,8349,0.022883,0.172634,8134
misex1_241,15,4813,dense,True,2100,5124,3024,2676,5629,8349,0.016897,0.124392,7837
misex1_241,15,4813,trivial,True,2100,5520,3420,2676,5989,8449,0.016148,0.150090,8233
misex1_241,15,4813,sabre,True,2100,5013,2913,2676,5548,8449,0.082142,0.150974,7726
misex1_241,15,4813,vf2,False,2100,5520,-1,2676,-1,8449,0.021452,0.153821,8233
misex1_241,15,4813,dense,True,2100,5136,3036,2676,5603,8449,0.017239,0.150832,7849
misex1_241,15,4813,trivial,True,2100,5439,3339,2676,5917,8549,0.016500,0.126646,8152
misex1_241,15,4813,sabre,True,2100,5088,2988,2676,5595,8549,0.128353,0.149119,7801
misex1_241,15,4813,vf2,False,2100,5439,-1,2676,-1,8549,0.021420,0.125630,8152
misex1_241,15,4813,dense,True,2100,5274,3174,2676,5715,8549,0.016955,0.148841,7987
misex1_241,15,4813,trivial,True,2100,5112,3012,2676,5608,8649,0.016967,0.160023,7825
misex1_241,15,4813,sabre,True,2100,5148,3048,2676,5730,8649,0.083282,0.148740,7861
misex1_241,15,4813,vf2,False,2100,5112,-1,2676,-1,8649,0.020996,0.147714,7825
misex1_241,15,4813,dense,True,2100,5280,3180,2676,5744,8649,0.018032,0.133706,7993
misex1_241,15,4813,trivial,True,2100,5574,3474,2676,6036,8749,0.041192,0.126879,8287
misex1_241,15,4813,sabre,True,2100,5655,3555,2676,6148,8749,0.107187,0.127366,8368
misex1_241,15,4813,vf2,False,2100,5574,-1,2676,-1,8749,0.020967,0.152148,8287
misex1_241,15,4813,dense,True,2100,5370,3270,2676,5864,8749,0.023702,0.149510,8083
misex1_241,15,4813,trivial,True,2100,5478,3378,2676,6031,8849,0.016278,0.150916,8191
misex1_241,15,4813,sabre,True,2100,5448,3348,2676,5920,8849,0.084420,0.152925,8161
misex1_241,15,4813,vf2,False,2100,5478,-1,2676,-1,8849,0.021988,0.163104,8191
misex1_241,15,4813,dense,True,2100,5322,3222,2676,5831,8849,0.016769,0.125089,8035
misex1_241,15,4813,trivial,True,2100,5643,3543,2676,6197,8949,0.016500,0.151152,8356
misex1_241,15,4813,sabre,True,2100,5247,3147,2676,5849,8949,0.093544,0.170827,7960
misex1_241,15,4813,vf2,False,2100,5643,-1,2676,-1,8949,0.021575,0.157336,8356
misex1_241,15,4813,dense,True,2100,5331,3231,2676,5748,8949,0.017187,0.152005,8044
misex1_241,15,4813,trivial,True,2100,5553,3453,2676,6112,9049,0.016442,0.166360,8266
misex1_241,15,4813,sabre,True,2100,5370,3270,2676,5850,9049,0.116906,0.154907,8083
misex1_241,15,4813,vf2,False,2100,5553,-1,2676,-1,9049,0.020891,0.125721,8266
misex1_241,15,4813,dense,True,2100,5322,3222,2676,5810,9049,0.016345,0.148640,8035
misex1_241,15,4813,trivial,True,2100,5331,3231,2676,5835,9149,0.018091,0.152710,8044
misex1_241,15,4813,sabre,True,2100,5343,3243,2676,5839,9149,0.081231,0.151267,8056
misex1_241,15,4813,vf2,False,2100,5331,-1,2676,-1,9149,0.021793,0.161658,8044
misex1_241,15,4813,dense,True,2100,5250,3150,2676,5734,9149,0.017217,0.147841,7963
misex1_241,15,4813,trivial,True,2100,5499,3399,2676,5995,9249,0.016390,0.125524,8212
misex1_241,15,4813,sabre,True,2100,5385,3285,2676,5946,9249,0.123425,0.141499,8098
misex1_241,15,4813,vf2,False,2100,5499,-1,2676,-1,9249,0.047315,0.130430,8212
misex1_241,15,4813,dense,True,2100,5112,3012,2676,5585,9249,0.016937,0.151451,7825
misex1_241,15,4813,trivial,True,2100,5454,3354,2676,5933,9349,0.016268,0.167429,8167
misex1_241,15,4813,sabre,True,2100,4881,2781,2676,5328,9349,0.085960,0.149527,7594
misex1_241,15,4813,vf2,False,2100,5454,-1,2676,-1,9349,0.021937,0.159453,8167
misex1_241,15,4813,dense,True,2100,5022,2922,2676,5439,9349,0.017953,0.136589,7735
misex1_241,15,4813,trivial,True,2100,5361,3261,2676,5803,9449,0.017694,0.158823,8074
misex1_241,15,4813,sabre,True,2100,5175,3075,2676,5656,9449,0.085411,0.151675,7888
misex1_241,15,4813,vf2,False,2100,5361,-1,2676,-1,9449,0.022497,0.171997,8074
misex1_241,15,4813,dense,True,2100,5061,2961,2676,5562,9449,0.016680,0.149912,7774
misex1_241,15,4813,trivial,True,2100,5427,3327,2676,5855,9549,0.016295,0.176371,8140
misex1_241,15,4813,sabre,True,2100,5136,3036,2676,5628,9549,0.140070,0.146332,7849
misex1_241,15,4813,vf2,False,2100,5427,-1,2676,-1,9549,0.047263,0.129229,8140
misex1_241,15,4813,dense,True,2100,4950,2850,2676,5493,9549,0.018533,0.234723,7663
misex1_241,15,4813,trivial,True,2100,5208,3108,2676,5625,9649,0.044679,0.355397,7921
misex1_241,15,4813,sabre,True,2100,5364,3264,2676,5887,9649,0.098117,0.298489,8077
misex1_241,15,4813,vf2,False,2100,5208,-1,2676,-1,9649,0.038763,0.169268,7921
misex1_241,15,4813,dense,True,2100,5181,3081,2676,5699,9649,0.017643,0.128377,7894
misex1_241,15,4813,trivial,True,2100,5355,3255,2676,5857,9749,0.016521,0.151386,8068
misex1_241,15,4813,sabre,True,2100,5469,3369,2676,6040,9749,0.128522,0.126243,8182
misex1_241,15,4813,vf2,False,2100,5355,-1,2676,-1,9749,0.021206,0.151777,8068
misex1_241,15,4813,dense,True,2100,5172,3072,2676,5662,9749,0.017020,0.151047,7885
misex1_241,15,4813,trivial,True,2100,5283,3183,2676,5705,9849,0.016984,0.157817,7996
misex1_241,15,4813,sabre,True,2100,5175,3075,2676,5544,9849,0.083927,0.146463,7888
misex1_241,15,4813,vf2,False,2100,5283,-1,2676,-1,9849,0.020853,0.124300,7996
misex1_241,15,4813,dense,True,2100,5106,3006,2676,5639,9849,0.038887,0.126325,7819
misex1_241,15,4813,trivial,True,2100,5358,3258,2676,5852,9949,0.024064,0.149130,8071
misex1_241,15,4813,sabre,True,2100,5085,2985,2676,5670,9949,0.082210,0.146739,7798
misex1_241,15,4813,vf2,False,2100,5358,-1,2676,-1,9949,0.020939,0.153407,8071
misex1_241,15,4813,dense,True,2100,5184,3084,2676,5655,9949,0.017737,0.133939,7897
ising_model_16,16,786,trivial,True,150,291,141,71,289,50,0.003764,0.029780,927
ising_model_16,16,786,sabre,True,150,156,6,71,142,50,0.009346,0.028434,792
ising_model_16,16,786,vf2,True,150,150,0,71,71,50,0.005385,0.024462,786
ising_model_16,16,786,dense,True,150,240,90,71,235,50,0.004070,0.029275,876
ising_model_16,16,786,trivial,True,150,318,168,71,270,150,0.003934,0.030112,954
ising_model_16,16,786,sabre,True,150,171,21,71,132,150,0.009907,0.028679,807
ising_model_16,16,786,vf2,True,150,150,0,71,71,150,0.005339,0.043839,786
ising_model_16,16,786,dense,True,150,246,96,71,236,150,0.003878,0.029654,882
ising_model_16,16,786,trivial,True,150,267,117,71,214,250,0.003849,0.029541,903
ising_model_16,16,786,sabre,True,150,150,0,71,71,250,0.008682,0.024099,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,250,0.005410,0.023957,786
ising_model_16,16,786,dense,True,150,252,102,71,236,250,0.003786,0.029609,888
ising_model_16,16,786,trivial,True,150,276,126,71,236,350,0.003438,0.029972,912
ising_model_16,16,786,sabre,True,150,168,18,71,172,350,0.009031,0.029711,804
ising_model_16,16,786,vf2,True,150,150,0,71,71,350,0.031547,0.025836,786
ising_model_16,16,786,dense,True,150,246,96,71,252,350,0.004045,0.030510,882
ising_model_16,16,786,trivial,True,150,264,114,71,252,450,0.004266,0.037646,900
ising_model_16,16,786,sabre,True,150,168,18,71,117,450,0.008944,0.028759,804
ising_model_16,16,786,vf2,True,150,150,0,71,71,450,0.005380,0.024832,786
ising_model_16,16,786,dense,True,150,282,132,71,246,450,0.003928,0.029896,918
ising_model_16,16,786,trivial,True,150,276,126,71,250,550,0.004023,0.030095,912
ising_model_16,16,786,sabre,True,150,150,0,71,71,550,0.008707,0.048689,786
ising_model_16,16,786,vf2,True,150,150,0,71,71,550,0.005786,0.024469,786
ising_model_16,16,786,dense,True,150,252,102,71,249,550,0.004154,0.029404,888
ising_model_16,16,786,trivial,True,150,291,141,71,324,650,0.003442,0.029876,927
ising_model_16,16,786,sabre,True,150,162,12,71,125,650,0.008457,0.027969,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,650,0.005717,0.024041,786
ising_model_16,16,786,dense,True,150,228,78,71,212,650,0.004137,0.028874,864
ising_model_16,16,786,trivial,True,150,285,135,71,236,750,0.003432,0.030085,921
ising_model_16,16,786,sabre,True,150,162,12,71,140,750,0.027536,0.028606,798
ising_model_16,16,786,vf2,True,150,150,0,71,71,750,0.005215,0.024403,786
ising_model_16,16,786,dense,True,150,255,105,71,289,750,0.003856,0.029377,891
ising_model_16,16,786,trivial,True,150,270,120,71,221,850,0.003494,0.029868,906
ising_model_16,16,786,sabre,True,150,153,3,71,137,850,0.008656,0.028812,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,850,0.005743,0.025276,786
ising_model_16,16,786,dense,True,150,252,102,71,288,850,0.004110,0.030460,888
ising_model_16,16,786,trivial,True,150,276,126,71,267,950,0.003688,0.059685,912
ising_model_16,16,786,sabre,True,150,153,3,71,129,950,0.009048,0.027970,789
ising_model_16,16,786,vf2,True,150,150,0,71,71,950,0.005570,0.024597,786
ising_model_16,16,786,dense,True,150,264,114,71,276,950,0.003862,0.029640,900
ising_model_16,16,786,trivial,True,150,270,120,71,255,1050,0.003881,0.029324,906
